period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,percentage_seen_within_4_hours
MSitAE-APRIL-2024,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,8942,0,4632,0,0,0,5108,0,382,0,0,0,1032,413,3458,0,0,1903,April,2024,42.876314023708346
MSitAE-APRIL-2024,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21378,1812,0,0,0,0,8850,78,0,0,0,0,1558,839,6179,3,0,3480,April,2024,58.60230143137806
MSitAE-APRIL-2024,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17938,0,2136,718,0,172,3182,0,25,77,0,1,941,9,5320,0,0,995,April,2024,82.26112164120862
MSitAE-APRIL-2024,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14441,1125,8898,999,0,0,6807,123,296,234,0,0,1567,409,2695,0,0,291,April,2024,52.86337511252683
MSitAE-APRIL-2024,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10713,0,2246,0,0,0,6164,0,328,0,0,0,452,579,3008,0,45,2088,April,2024,42.46242882479231
MSitAE-APRIL-2024,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,8628,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,April,2024,
MSitAE-APRIL-2024,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,21306,1559,4897,1308,0,1095,9621,48,478,463,0,27,1533,1394,7759,24,30,1490,April,2024,54.843705998310334
MSitAE-APRIL-2024,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,April,2024,
MSitAE-APRIL-2024,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3849,0,0,0,0,0,908,0,0,0,0,0,0,0,0,0,April,2024,
MSitAE-APRIL-2024,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2787,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,April,2024,
MSitAE-APRIL-2024,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1577,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,April,2024,
MSitAE-APRIL-2024,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4088,0,2006,22,0,26,1779,0,1,10,0,0,185,50,1089,0,0,249,April,2024,56.48238747553817
MSitAE-APRIL-2024,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12755,0,14697,0,0,0,6154,0,181,0,0,0,673,686,6513,0,0,435,April,2024,51.75225401803214
MSitAE-APRIL-2024,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7727,516,7501,83,1,102,4606,1,911,44,0,14,199,834,1515,0,0,169,April,2024,40.39083732367025
MSitAE-APRIL-2024,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6991,0,2496,158,0,83,3897,0,31,35,0,0,764,398,2453,0,0,1025,April,2024,44.25690173079674
MSitAE-APRIL-2024,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15343,0,7895,0,0,1029,6075,0,0,0,0,0,80,22,4589,0,0,2122,April,2024,60.40539659779704
MSitAE-APRIL-2024,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14264,0,12449,814,0,273,5880,0,172,0,0,0,1051,353,6088,0,331,985,April,2024,58.77734155916994
MSitAE-APRIL-2024,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6813,0,1469,270,0,90,2969,0,202,99,0,3,894,142,2739,0,246,620,April,2024,56.42154704241891
MSitAE-APRIL-2024,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11282,1347,0,182,0,0,3842,70,0,52,0,0,387,13,3574,9,0,1552,April,2024,65.94575429888317
MSitAE-APRIL-2024,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10365,767,6320,0,0,0,4172,0,248,0,0,0,153,34,2090,0,0,249,April,2024,59.749155812831646
MSitAE-APRIL-2024,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12926,0,4996,17,0,0,4171,0,0,9,0,0,432,558,1380,0,0,96,April,2024,67.73170354324617
MSitAE-APRIL-2024,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8344,0,3193,1017,0,0,2429,0,0,114,0,0,492,774,2435,0,0,816,April,2024,70.88926174496645
MSitAE-APRIL-2024,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8132,0,409,17,0,0,2155,0,0,0,0,0,290,17,2297,0,0,697,April,2024,73.4997540580423
MSitAE-APRIL-2024,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8342,166,4652,0,0,0,5042,0,238,0,0,0,548,675,2740,0,0,1106,April,2024,39.55885878686166
MSitAE-APRIL-2024,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11311,1904,7661,46,0,118,5329,66,243,18,0,1,267,90,2906,106,87,1640,April,2024,52.886570594996016
MSitAE-APRIL-2024,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6653,0,1835,0,0,0,2101,0,43,0,0,0,505,254,936,0,0,37,April,2024,68.42026153614911
MSitAE-APRIL-2024,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11148,0,8817,464,0,0,3421,0,2,79,0,0,626,114,2512,0,0,1701,April,2024,69.31288123430211
MSitAE-APRIL-2024,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7768,0,2645,445,0,260,3746,0,0,0,0,0,576,98,2368,0,0,636,April,2024,51.77651905252317
MSitAE-APRIL-2024,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4179,350,1880,313,0,0,1707,0,0,104,0,0,469,6,1378,0,0,887,April,2024,59.15290739411343
MSitAE-APRIL-2024,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12754,0,3328,0,0,0,4103,0,0,0,0,0,783,168,3995,0,419,1075,April,2024,67.82970048612201
MSitAE-APRIL-2024,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,8540,0,6817,367,0,1147,2638,0,480,77,0,0,414,521,2277,0,0,1202,April,2024,69.11007025761124
MSitAE-APRIL-2024,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,18886,0,5831,901,0,0,4549,0,128,0,0,0,905,26,2657,0,0,370,April,2024,75.91337498676268
MSitAE-APRIL-2024,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7323,0,1962,0,0,766,3558,0,0,0,0,0,583,202,2161,0,0,433,April,2024,51.41335518230233
MSitAE-APRIL-2024,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,16864,746,11864,43,0,46,6569,0,88,11,0,0,1838,203,3688,0,0,1242,April,2024,61.047201138519924
MSitAE-APRIL-2024,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7150,0,5383,0,0,0,3557,0,30,0,0,0,1069,516,2087,0,0,819,April,2024,50.25174825174825
MSitAE-APRIL-2024,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12328,0,0,212,0,0,5098,0,0,64,0,0,308,859,2669,0,0,1865,April,2024,58.646982478909806
MSitAE-APRIL-2024,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9458,0,12043,0,0,0,3071,0,0,0,0,0,79,3,4336,0,37,1623,April,2024,67.53013322055402
MSitAE-APRIL-2024,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7825,0,9064,0,0,965,3915,0,480,0,0,70,418,28,2644,0,98,2153,April,2024,49.96805111821086
MSitAE-APRIL-2024,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,10936,323,1477,371,1,33,2995,0,70,40,0,0,263,651,1833,3,0,112,April,2024,72.61338697878567
MSitAE-APRIL-2024,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12256,0,11721,0,0,0,6442,0,310,0,0,0,482,1207,3541,0,510,1047,April,2024,47.43798955613577
MSitAE-APRIL-2024,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9608,0,10108,2,0,0,6171,0,1081,1,0,0,1090,693,4148,0,0,1203,April,2024,35.772273105745214
MSitAE-APRIL-2024,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8880,0,6559,12,0,420,4928,0,54,7,0,4,175,22,3219,0,67,255,April,2024,44.5045045045045
MSitAE-APRIL-2024,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,7129,0,1004,496,0,153,3027,0,16,189,0,1,756,308,2388,0,82,750,April,2024,57.539626876139714
MSitAE-APRIL-2024,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6727,0,3182,284,0,126,3288,0,52,109,0,2,664,651,1807,0,0,239,April,2024,51.122342797680986
MSitAE-APRIL-2024,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,17513,162,5006,120,0,100,7000,0,473,11,0,5,2264,114,3563,0,149,899,April,2024,60.02969222863016
MSitAE-APRIL-2024,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12647,0,4146,0,0,6275,5388,0,0,0,0,0,2269,13,4306,0,0,742,April,2024,57.397011148889064
MSitAE-APRIL-2024,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,55,April,2024,
MSitAE-APRIL-2024,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,11395,3944,6932,0,0,387,4969,33,392,0,0,0,669,152,4019,0,0,1112,April,2024,56.39315489249671
MSitAE-APRIL-2024,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2189,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,April,2024,
MSitAE-APRIL-2024,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8258,0,0,0,0,0,3304,0,0,0,0,0,772,39,2421,0,14,1602,April,2024,59.99031242431582
MSitAE-APRIL-2024,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,12252,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,April,2024,
MSitAE-APRIL-2024,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",12585,2426,13415,0,0,0,5543,378,292,0,0,0,721,657,7837,0,0,475,April,2024,55.95550258243941
MSitAE-APRIL-2024,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8906,1137,7457,401,1,1151,4356,0,172,175,0,22,1236,5,3737,0,0,2799,April,2024,51.08915337974399
MSitAE-APRIL-2024,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,13071,0,11391,36,0,0,7203,0,1446,5,0,0,1091,733,3639,0,0,1341,April,2024,44.89327518935047
MSitAE-APRIL-2024,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8958,0,0,0,0,0,2515,0,0,0,0,0,196,428,1004,0,0,44,April,2024,71.92453672694798
MSitAE-APRIL-2024,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,10890,0,3474,0,0,0,3338,0,61,0,0,0,909,120,2813,0,0,433,April,2024,69.34802571166207
MSitAE-APRIL-2024,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8617,0,2740,148,0,632,2626,0,104,32,0,40,511,354,2977,0,17,966,April,2024,69.52535685273297
MSitAE-APRIL-2024,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1440,0,0,0,0,0,21,0,0,0,0,0,0,0,38,0,April,2024,
MSitAE-APRIL-2024,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,16959,0,7515,414,0,0,7393,0,169,59,0,0,563,302,7177,0,0,613,April,2024,56.406627749277675
MSitAE-APRIL-2024,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,12901,0,9795,0,0,1,4809,0,111,0,0,0,433,20,3336,0,0,2148,April,2024,62.723819858925665
MSitAE-APRIL-2024,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,April,2024,
MSitAE-APRIL-2024,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,April,2024,
MSitAE-APRIL-2024,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,7570,0,3317,124,0,145,4055,0,312,46,0,5,484,656,2272,0,63,761,April,2024,46.433289299867894
MSitAE-APRIL-2024,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5212,0,5502,0,0,171,2283,0,339,0,0,1,431,118,2261,0,0,1425,April,2024,56.19723714504988
MSitAE-APRIL-2024,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11690,1659,5200,0,0,783,5019,161,0,0,0,0,683,122,3477,28,0,2948,April,2024,57.06586826347305
MSitAE-APRIL-2024,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,23565,3203,11520,3030,522,968,11068,93,737,1294,12,93,3573,623,5256,170,148,503,April,2024,53.032039040950565
MSitAE-APRIL-2024,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5629,0,6741,0,0,0,2550,0,41,0,0,0,302,16,2720,0,0,191,April,2024,54.69888079587849
MSitAE-APRIL-2024,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7595,0,2639,125,0,183,3922,0,47,43,0,5,723,362,2175,0,0,1712,April,2024,48.36076366030283
MSitAE-APRIL-2024,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4751,0,835,209,0,23,1543,0,1,47,0,0,320,66,1257,0,0,457,April,2024,67.52262681540728
MSitAE-APRIL-2024,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6228,0,1182,31,0,0,2119,0,0,7,0,0,352,142,2283,0,0,652,April,2024,65.97623635195889
MSitAE-APRIL-2024,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11828,503,3905,1217,0,47,3836,45,45,399,0,0,840,20,4125,0,0,2202,April,2024,67.56848156915794
MSitAE-APRIL-2024,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11556,2317,0,631,27,0,4261,17,0,184,0,0,722,0,2510,1,0,887,April,2024,63.12737971616477
MSitAE-APRIL-2024,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,15035,0,489,0,0,0,3943,0,2,0,0,0,594,723,4816,0,0,356,April,2024,73.77452610575325
MSitAE-APRIL-2024,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5028,0,0,0,0,0,859,0,0,0,0,0,0,6,990,0,0,179,April,2024,82.91567223548131
MSitAE-APRIL-2024,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,April,2024,
MSitAE-APRIL-2024,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,353,0,0,2256,0,0,0,0,0,0,0,0,0,0,0,0,April,2024,
MSitAE-APRIL-2024,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7275,0,702,42,0,0,2688,0,0,0,0,0,567,531,1968,0,0,593,April,2024,63.05154639175258
MSitAE-APRIL-2024,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,24552,0,8892,0,0,0,10220,0,233,0,0,0,1230,782,7145,0,454,1643,April,2024,58.37406321277289
MSitAE-APRIL-2024,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9965,803,3105,1335,0,819,4851,4,70,687,0,14,1470,14,3503,0,0,2536,April,2024,51.31961866532865
MSitAE-APRIL-2024,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,8116,0,0,242,0,0,498,0,0,40,0,0,0,0,0,0,April,2024,
MSitAE-APRIL-2024,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11325,1862,2329,1397,0,100,3965,0,8,353,0,0,687,0,4141,125,23,4439,April,2024,64.98896247240619
Total ,Total ,Total ,Total ,1341059,50804,771286,30969,691,45859,534979,1866,26223,7976,12,629,92266,42078,398116,1442,4376,140179,April,2024,60.10772083853134
MSitAE-AUGUST-2024,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,August,2024,
MSitAE-AUGUST-2024,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,2876,0,0,0,0,0,27,0,0,0,0,0,0,0,1,151,August,2024,
MSitAE-AUGUST-2024,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,14746,0,0,0,0,0,4154,0,0,0,0,0,884,2,2882,0,0,381,August,2024,71.8296487182965
MSitAE-AUGUST-2024,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2493,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2641,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,3772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,1619,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,1035,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,August,2024,
MSitAE-AUGUST-2024,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65,August,2024,
MSitAE-AUGUST-2024,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1676,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,15433,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7179,0,0,491,0,0,55,0,0,1,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,3066,0,0,11,0,0,8,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2150,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,2889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2331,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2491,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6432,0,3643,396,0,176,2930,0,27,160,0,2,318,33,2114,0,0,1134,August,2024,54.44651741293532
MSitAE-AUGUST-2024,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8490,0,0,46,0,0,1896,0,0,0,0,0,224,0,2878,0,0,489,August,2024,77.6678445229682
MSitAE-AUGUST-2024,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1116,0,0,66,0,0,6,0,0,1,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,August,2024,
MSitAE-AUGUST-2024,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,8664,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6151,0,0,1504,0,0,34,0,0,2,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,1942,0,0,0,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,August,2024,
MSitAE-AUGUST-2024,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,August,2024,
